,Date,ID,url,username,source,location,tweet,num of likes,num of retweets
196,2022-12-17 12:46:36+00:00,1604095717928275968,https://twitter.com/BRD_Satire/status/1604095717928275968,BRD_Satire,Twitter Web App,Deutschland,"@AufstandLastGen Kinder des Zorns, letzter Teil. #LetzteGeneration #Priebshow",0,0
197,2022-12-17 12:46:21+00:00,1604095654908813313,https://twitter.com/verena_ramona/status/1604095654908813313,verena_ramona,Twitter for Android,,"@felixzimmermann @JCNiklas @MarcoBuschmann @wochentaz @c_lindner Jawohl! #LetzteGeneration sind die einzig offensichtlichen Menschen weit und breit hierzulande, die mit der alten Forderung von Karl #Popper an bedachtsame Demokrat:innen - ""Keine Toleranz gegen Intoleranz"" - demonstrativ ernst machen. Denn Intoleranz heißt 180 auf der #Autobahn!",10,0
198,2022-12-17 12:40:12+00:00,1604094108447932420,https://twitter.com/seesternlilly/status/1604094108447932420,seesternlilly,Twitter for Android,,"Nein Herr Merz. Die Gewalt gegen Personen beginnt immer mit Hassreden! Hassreden gegen Menschen die von Bomben fliehen, Hassreden gegen armere, Hassreden gegen LGBTQ+...

#LetzteGeneration kämpft hingegen friedlich dafür, auf Wissenschaft zu hören und Menschenleben zu retten! https://t.co/fx5tuZDIsy",22,9
199,2022-12-17 12:39:23+00:00,1604093901719085057,https://twitter.com/Heys52065028/status/1604093901719085057,Heys52065028,Twitter for iPhone,planet earth,"@zeitonline @berit_die Auf die #LetzteGeneration herumhacken kann ja jeder. Sollen die Herrschaften mit ihrer Lebenserfahrung ihnen zeigen, wie man die Aufmerksamkeit von Öffentlichkeit und Politik erlangt, ohne dabei straffällig werden zu müssen. #seieinvorbild",0,0
200,2022-12-17 12:36:41+00:00,1604093220933312513,https://twitter.com/Kranich631/status/1604093220933312513,Kranich631,Twitter Web App,,"@dalandsegler Nein, die Staatsanwaltschaft 
#Neuruppin hat kein Rad ab!
Nur, das bei den Aktivisten der
#LetzteGeneration nichts als
Kleber zu finden ist, hätte man
sich eigentlich denken können!
Wichtiger wäre da, die im Hintergrund treibende Organisation, zu durchleuchten!",0,0
201,2022-12-17 12:35:37+00:00,1604092954590601216,https://twitter.com/JurgFriedli/status/1604092954590601216,JurgFriedli,Twitter Web App,Schweiz-Senegal-Kamerun,@PapkeGerhard Die #LetzteGeneration ist nichts anderes als die kommende #RAF  der #Grünen.,1,0
202,2022-12-17 12:33:59+00:00,1604092543238823938,https://twitter.com/TorstenJuergen/status/1604092543238823938,TorstenJuergen,Twitter for iPad,,"@Bundeskanzler @SZ Nun mit solchen #Fachkräften, Milieu #DieGrünen und ihren #LetzteGeneration Aktivisten, kann einem da nur noch Angst und Bange werden.
🤮👻🤡🟢🤡👻🤮 https://t.co/Qt0Spgi8A1",1,0
203,2022-12-17 12:30:50+00:00,1604091749487583235,https://twitter.com/d_roselieb/status/1604091749487583235,d_roselieb,Twitter Web App,Europe,"@berthoppe @_FriedrichMerz die Parteien, die #LetzteGeneration bisher als Vorfeldorganisation verharmlost haben (vor allem #GrueneSekte), wesentlich schwieriger eine Nachfolgeorganisation ähnlich zu fördern.
Ich bleibe dabei. @_FriedrichMerz hat Recht!
Auch wenn ich kein Verbot für möglich halte.",0,0
204,2022-12-17 12:29:53+00:00,1604091511171584006,https://twitter.com/anlomedad/status/1604091511171584006,anlomedad,Twitter Web App,Germany,"@idnapper Knowing OF the emergency and acting ON the emergency are 2 things. And most climate-knowledgeable people are not acting on the emergency. 
Most climate-knowledgeable people even disparage #LastGeneration or #JustStopOil for being too radical or some other sh*t. #NormalcyBias",1,0
205,2022-12-17 12:27:35+00:00,1604090933565276160,https://twitter.com/d_roselieb/status/1604090933565276160,d_roselieb,Twitter Web App,Europe,"@berthoppe @_FriedrichMerz Insofern hat @_FriedrichMerz recht, weil ein Verbotsverfahren gegen eine Partei mehr Schaden (Märtyrermythos) als Nutzen bringt.

Das Vereinsrecht ist da wesentlich einfacher und die Vermögensverluste der #LetzteGeneration wirken schnell. Dazu wäre es aber nach einem Verbot für",0,0
206,2022-12-17 12:26:36+00:00,1604090685472194560,https://twitter.com/s1mba111/status/1604090685472194560,s1mba111,Twitter Web App,,"@MarcoBuschmann Die deutsche (Klima-)Politik verstößt fortgesetzt gegen den Artikel 20a unseres Grundgesetzes. Ihr solltet froh und dankbar sein, dass die #LetzteGeneration ihre verfassungsmäßig verbrieften Rechte friedlich durch festkleben vor dem Reichstag einfordert.",6,0
207,2022-12-17 12:26:05+00:00,1604090554446499842,https://twitter.com/SBartsch/status/1604090554446499842,SBartsch,Mastodon-Twitter Crossposter,Munich,Die schwachsinnige #THG-Quote von 300€ für den #Zoe an den #UTF gespendet ✅ https://t.co/cPwQUeFCZJ #Klimazerstörung #Umwelttreuhandfonds #FFF #LetzteGeneration,1,0
208,2022-12-17 12:25:07+00:00,1604090310694404096,https://twitter.com/letztegenAT/status/1604090310694404096,letztegenAT,Twitter for iPhone,Österreich,"🥸 Klimapolitik-Prof. Steurer: „Die Regierung hat die Klimakrise nicht im Griff &amp; setzt das Verbrechen an der Menschheit fast ungebremst fort.“

⁉️ Wann übernimmt unsere Regierung endlich die Verantwortung?

#LetzteGeneration https://t.co/h7U59tApkG",61,21
209,2022-12-17 12:20:04+00:00,1604089039753183233,https://twitter.com/Pantherlightson/status/1604089039753183233,Pantherlightson,Twitter for iPhone,Erde,@tomregenauer Weicheier! #Klimaterroristen #Massenpsychose #lastgeneration,1,0
210,2022-12-17 12:17:44+00:00,1604088452722589696,https://twitter.com/MBthemaskedone/status/1604088452722589696,MBthemaskedone,Twitter for Android,,"@MarcoBuschmann Mit Querdenkern und radikalen Maßnahmengegnern kuscheln, aber die friedlichen Proteste von @AufstandLastGen mit aller Härte verfolgen. 🤮
Das passt zur aktuellen Politik von @fdpbt @cducsubt. Stimmenfang am rechten Rand.🤮
#TempolimitJetzt #LetzteGeneration 
#MaskenpflichtJetzt",13,1
211,2022-12-17 12:16:02+00:00,1604088023683145729,https://twitter.com/mrsfreedomx/status/1604088023683145729,mrsfreedomx,Twitter for Android,"München, Bayern",@manaf12hassan Gesponserte #Klimakleber tun lediglich das wofür sie bezahlt werden. Für den #frieden zu kleben gehört nicht dazu 🥳,3,0
212,2022-12-17 12:14:43+00:00,1604087694556004353,https://twitter.com/gegendiegruenen/status/1604087694556004353,gegendiegruenen,Twitter for iPhone,,Die Grünen sind der parlamentarische Arm der Klima-Terroristen. #LetzteGeneration,75,4
213,2022-12-17 12:14:08+00:00,1604087545758785536,https://twitter.com/AfdHannover/status/1604087545758785536,AfdHannover,Twitter Web App,"Hannover, Deutschland","🔥
Fördert die #LetzteGeneration 
die Demokratie? 🔥 

Die einfache Frage, 
ob die letzte Generation unsere 
""Demokratie fördert"", bringt Lisa Paus völlig aus dem Tritt

#letzteDegeneration 
Deshalb 
#NurNochAfD https://t.co/8t9IpCcqz3",4,4
214,2022-12-17 12:13:56+00:00,1604087498279452673,https://twitter.com/MBthemaskedone/status/1604087498279452673,MBthemaskedone,Twitter for Android,,"@MarcoBuschmann Es ist schon auffallend, wie unverhältnismäßig @fdpbt und @cducsubt gegen die friedlichen Proteste von @AufstandLastGen vorgehen - ausgerechnet die zwei Fraktionen, die #TempolimitJetzt und #Energiewende konsequent blockieren.
#Klimakatastrophe #LetzteGeneration",19,0
215,2022-12-17 12:12:36+00:00,1604087161355116545,https://twitter.com/SchoeferKatrin/status/1604087161355116545,SchoeferKatrin,Twitter Web App,"Niedersachsen, Deutschland","Keine Ahnung, davon aber viel! Das Fehlen einer gewissen Intelligenz der #LetzteGeneration, ist schon sehr bezeichnet! #LetzteGeneration hat wohl kein Hirn mit aktiven Zellen! Hochkriminell! @NancyFaeser https://t.co/4HeYgoDqdl",0,0
216,2022-12-17 12:12:24+00:00,1604087113170898949,https://twitter.com/PiratHarburg/status/1604087113170898949,PiratHarburg,Twitter Web App,Harburg Neugraben ,"@Christa78906196 @HeadSoccer_Main Ich sehe friedliche Streiks durch #FFF und genau Null erfolg! Ich sehe zivilen Ungehorsam durch die #LetzteGeneration und Null erfolg. Was ich befürchte sind radikalere Aktionen, denn es geht hier schlicht um unser aller Überleben.",2,1
217,2022-12-17 12:10:52+00:00,1604086724262494209,https://twitter.com/Kranich631/status/1604086724262494209,Kranich631,Twitter Web App,,"@dalandsegler Wie soll man auf den Schwachsinn 
der #LetzteGeneration auch anders
antworten? Man braucht sich nur 
deren Web-Spendenseite zu
betrachten! Rekrutierung neuer 
Mitglieder #LetzteGeneration?
Ist sie die Tarnorganisation einer Sekte? Clear the Planet 🌎 
Scientology???",0,0
218,2022-12-17 12:04:08+00:00,1604085032188055552,https://twitter.com/anlomedad/status/1604085032188055552,anlomedad,Moa Bridge,Germany,"RT @anlomedad@climatejustice.social
Nachlese zur Sendung vom 9.11. 
#Lanz #LetzteGeneration   #KlimaGerechtigkeit  #Klimaschutz #NormalSimulation #KlimaMedienKrise  

Was mir dabei wieder auffällt ist die nicht adäquate Argumentation, man wolle mit Straßenblockaden oder (1/9)",0,0
219,2022-12-17 12:01:21+00:00,1604084330225180672,https://twitter.com/RealTadzioM/status/1604084330225180672,RealTadzioM,Twitter Web App,berlin,"Frage: was tun, wenn's brennt? 

Antwort: #LetzteGeneration.",17,1
220,2022-12-17 11:53:55+00:00,1604082460224290817,https://twitter.com/PExul23/status/1604082460224290817,PExul23,Twitter for iPad,Hier,"@KonProg @AufstandLastGen Wenn DANK #lastgeneration das #tempolimit
&amp; DAMIT DIE EINHALTUNG DER EU-VERORDNUNG &amp; des BVG-Urteils kommt 🙄
- &amp; ab da 5,4 Mio Tonnen co2 jährlich NICHT MEHR EMITTIERT werden -
darfst du bei #lastgeneration um Entschuldigung für derlei Einlassungen bitten.

600 ppm 😑",1,0
221,2022-12-17 11:51:37+00:00,1604081882202865665,https://twitter.com/Daphne_Web/status/1604081882202865665,Daphne_Web,Twitter Web App,Lüneburg,"Dieselben, die bei jeder rechten Dummdödelbehauptung Verständnis einfordern, begegnen den Sorgen der jungen Menschen, die sich in der Klimabewegung engagieren, mit Forderungen nach noch härteren Strafen und Knast. Die Konservativen zeigen hier ihr wahres Gesicht #LetzteGeneration",26,9
222,2022-12-17 11:47:26+00:00,1604080826311970816,https://twitter.com/werzahltdas/status/1604080826311970816,werzahltdas,Twitter for iPhone,,#Wilhelmshaven hähä Kreide fressen #habeck ! Auftritt #Neubauer mit #oerr Unterstützung #hartaberfair ! Und #LetzteGeneration ! Dreckiges teures #fracking #lng #gas anstelle sicherer und sauberer #Kernenergie ! #umweltfrevel Was für ein Schwachsinn! #GruenenInkompetenz #Ampel,2,0
223,2022-12-17 11:44:49+00:00,1604080168808730624,https://twitter.com/BUND_Berlin/status/1604080168808730624,BUND_Berlin,TweetDeck,"Berlin, Deutschland","Von der gemeinsamen Erklärung der Umweltverbände zu #LetzteGeneration ist nichts zurückzunehmen: ""Angesichts der Dimension der #Klimakrise sind die Sorgen und Proteste insbesondere vieler junger Menschen nachvollziehbar."" via @bund_net https://t.co/RPQJtr79mE",14,5
224,2022-12-17 11:41:59+00:00,1604079458817916928,https://twitter.com/Sunnynonumber/status/1604079458817916928,Sunnynonumber,Twitter for Android,,"#LetzteGeneration
Ich selbst nehme die Gefahren des Klimawandels sehr ernst und bin seit Jahrzehnten im Klimaschutz aktiv.
Allerdings ist mir klar, dass ein 9 EUR Ticket in Deutschland unseren Planeten nicht retten wird. Noch nicht mal ein Tempolimit (für das ich bin).",0,0
225,2022-12-17 11:40:06+00:00,1604078982097506305,https://twitter.com/BUND_Berlin/status/1604078982097506305,BUND_Berlin,TweetDeck,"Berlin, Deutschland","Der Hass auf die #LetzteGeneration, der sich hier und auch von Vertreter:innen von #SPD, #FDP, #CDU und #NoAfD öffentlich Bahn bricht scheint vor allem aus der Wut darüber geprägt, dass viele sich nicht damit beschäftigen wollen, wie ihr Verhalten die Lebensgrundlage zerstört.",46,10
226,2022-12-17 11:38:31+00:00,1604078585266020354,https://twitter.com/super_gonzo/status/1604078585266020354,super_gonzo,Twitter for Android,Todesstern,@tagesschau Ich kauf dieses Jahr die doppelte Menge nur um den Ärztepräsident und die #Klimakleber zu ärgern 😜,1,0
227,2022-12-17 11:38:26+00:00,1604078564810317825,https://twitter.com/SandauMatthias/status/1604078564810317825,SandauMatthias,Twitter for Android,Hildesheim / Bad Reichenhall,"Vielleicht sollte das Urteil des Bundesverfassungsgerichts ein wenig mehr publik gemacht werden... 🙄🤔

Im übrigen läuft für die Frist für die Vorlage von Nachbesserungen am #Klimaschutzgesetz am 31.12.2022 ab! ✊️

#lastgeneration https://t.co/6fEXcoRoat",0,0
228,2022-12-17 11:34:33+00:00,1604077584773312513,https://twitter.com/hofnarr_der/status/1604077584773312513,hofnarr_der,Twitter for Android,,"Minus 8 Grad Celsius heute!
Auf die #Klimakatastrophe und die #Erderhitzung kann man sich auch nicht mehr verlassen...
Kann man sich wohl nur noch mit Handschuhen auf der Straße festkleben.
#Klimawandel #Klimakleber #LetztenGeneration #letzteDegeneration",0,0
229,2022-12-17 11:26:10+00:00,1604075475844071432,https://twitter.com/Sunnynonumber/status/1604075475844071432,Sunnynonumber,Twitter for Android,,"""Selbst, wenn die Menschheit das 1,5-Grad-Ziel im Kampf gegen die Erderwärmung erreichen sollte, wird der Meeresspiegel in den kommenden Jahrhunderten weiter ansteigen.""
Und davor schützt das 9 EUR Ticket in Deutschland?
#Klimawandel
#LetzteGeneration
https://t.co/VqaX9iNzRn",0,0
230,2022-12-17 11:25:29+00:00,1604075305928376320,https://twitter.com/stefandt/status/1604075305928376320,stefandt,Twitter for iPhone,,"In 24 Stunden: Vortrag #LetzteGeneration in #Marburg. Sonntag, 12:00, Café Q. Wer will, bringt #Klebkuchen mit. https://t.co/PERtuHp9zz",0,0
231,2022-12-17 11:18:59+00:00,1604073666802843649,https://twitter.com/NBD_NBD_NBD/status/1604073666802843649,NBD_NBD_NBD,Twitter for iPhone,"Berlin, Germany","WHAT’S YOUR CULT

White T-shirt with silkscreen print
 
100% organic cotton
Hand-printed in Berlin
Stamped and numbered tag
Edition of 50

#Maskers #CRT #TransKids #LetzteGeneration #Zelensky #NBDBKP

https://t.co/slrkSjN58F https://t.co/mnuBUJeUOC",4,0
232,2022-12-17 11:15:51+00:00,1604072879162810369,https://twitter.com/offhlm/status/1604072879162810369,offhlm,Twitter for iPhone,Tokio,Können sich bitte die #Klimakleber in das Hotel kleben um den Bau vom  #aquarium Aufbau zu verhindern. @AufstandLastGen,0,0
233,2022-12-17 11:14:51+00:00,1604072627454500864,https://twitter.com/waslenasagt/status/1604072627454500864,waslenasagt,Twitter for Android,,"Ich sags mal so, wir alle tun Dinge die wir nach Gesetz nicht erlaubt sind und manchmal tun wir das mit politischen Interessen 
Die #LetzteGeneration tut dies aber um tatsächlich Natur und Leben zu bewahren und das ganze Statement ist einf. Lächerlich https://t.co/wn4lfr6m6E",5,0
234,2022-12-17 11:13:58+00:00,1604072404334125056,https://twitter.com/RealTadzioM/status/1604072404334125056,RealTadzioM,Twitter Web App,berlin,"Klar nervt die #LetzteGeneration.

Aber habt Ihr schonmal nen Feuermelder gehört, der nicht nervt? Nerven *is the point*!",2630,382
235,2022-12-17 11:13:09+00:00,1604072199194923008,https://twitter.com/ZwitschertFrank/status/1604072199194923008,ZwitschertFrank,Twitter Web App,"Hessen, Deutschland","@AufstandLastGen Wo #LetzteGeneration ins Sektenhafte abgleitet: ""vielleicht das letzte Weihnachten, an dem wir noch etwas tun können"". Ihr versucht die Menschen für Aktionen zu fangen, getrieben von Angst. Angst, die ihr ihnen macht. ""im Gegensatz zu einem versäumten Leben"" ist quasireligiös.",1,0
236,2022-12-17 11:07:24+00:00,1604070753418194946,https://twitter.com/mogelpony/status/1604070753418194946,mogelpony,Twitter for Android,Wut-Herings Höh’n,"Definiere Zynismus
#LetzteGeneration https://t.co/pYjXDjWj6r",23,6
237,2022-12-17 11:07:16+00:00,1604070720182669312,https://twitter.com/Ingo_Sammons/status/1604070720182669312,Ingo_Sammons,Twitter Web App,,"@MarcoBuschmann Es wäre schön, wenn #FDP #MarcoBuschmann genauso wie sie die #LetzteGeneration als Straftäter bezeichnet, auch #Raser &amp; #Drängler auf #Autobahnen verfolgen &amp; als #Terroristen und #Straftäter bezeichnen würde. Aber das passt ja nicht ins #neoliberallinke Verständnis.",0,0
238,2022-12-17 11:06:50+00:00,1604070609595797504,https://twitter.com/TheNetscape/status/1604070609595797504,TheNetscape,Twitter Web App,,"@AufstandLastGen Ich habe Fragen an euch:
1. Was macht ihr, wenn das 9,- € Ticket und das Tempolimit da ist? Hört ihr dann auf? Ist dann das Klima euerer Meinung nach so gerettet, dass ihr nicht mehr #LetzteGeneration seid?
2. Was macht ihr, wenn euch die Politik weiter ignoriert auch 2025?",5,0
239,2022-12-17 11:06:14+00:00,1604070458185457664,https://twitter.com/Weltbuerger3000/status/1604070458185457664,Weltbuerger3000,Twitter for Android,,"@AufstandLastGen Nachricht auf Postkarte in die JVA: 
""Liebe #lastgeneration, 
ihr werdet das Ende der Menschheit nicht erleben. 
Ihr seid nicht die letzte Generation.
Verzaget und fürchtet euch nicht. Innovation wird die Zukunft sein,
ihr aber nicht.""",0,0
240,2022-12-17 11:05:50+00:00,1604070358465888256,https://twitter.com/Weltbuerger3000/status/1604070358465888256,Weltbuerger3000,Twitter for Android,,"@AufstandLastGen Nachricht auf Postkarte in die JVA: 
""Liebe #lastgeneration, 
ihr werdet das Ende der Menschheit nicht erleben. 
Ihr seid nicht die letzte Generation.
Verzaget und fürchtet euch nicht. Innovation wird die Zukunft sein,
ihr aber nicht.""",0,0
241,2022-12-17 11:04:09+00:00,1604069935965167616,https://twitter.com/EngelGert/status/1604069935965167616,EngelGert,Twitter for Android,🇩🇪♥️🇫🇷♥️🇬🇷♥️🇮🇹,"@PaulMll06935330 @MarcoBuschmann @AufstandLastGen Nein, habe kein Abonnement.

Die FAZ schreibt in der Überschrift:
""Bei einer Blockade der „Letzten Generation“ werden Radfahrer verletzt""

Was passierte?
Wohl dies:
""Radfahrer fällt auf durch #LetzteGeneration gelegte Ölspur""

(14.04.2022, 19:26)
https://t.co/jKtCdw6roz",0,0
242,2022-12-17 11:02:38+00:00,1604069554401038336,https://twitter.com/medien_tv/status/1604069554401038336,medien_tv,Twitter Web App,Atlantis,"""#Klimaschänder"" – Ein Buch von Andreas Markowsky https://t.co/8SUfBJFalN via @web_wiesel #Klima #Klimakleber #Klimaterroristen",0,0
